/home/sujiya/SpTRSV_Gpu/matrix/185.mtx, 110355, 335928, 3.04, 29, 3805.34, 0.01, 0.10, 7.07, 70.45, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/186.mtx, 358172, 1154867, 3.22, 29, 12350.76, 0.02, 0.18, 12.65, 123.20, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/187.mtx, 51032, 151650, 2.97, 23, 2218.78, 0.00, 0.05, 5.78, 58.17, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/188.mtx, 643994, 3146703, 4.89, 44, 14636.23, 0.04, 0.45, 14.12, 119.62, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/189.mtx, 643994, 3418851, 5.31, 112, 5749.95, 0.04, 0.91, 7.51, 62.12, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/18.mtx, 1489752, 5904756, 3.96, 432, 3448.50, 0.10, 8.71, 1.36, 12.27, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/190.mtx, 4690002, 12503753, 2.67, 2502, 1874.50, 0.64, 70.50, 0.35, 3.73, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/191.mtx, 274669, 1370457, 4.99, 23, 11942.13, 0.02, 0.27, 10.16, 85.51, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/192.mtx, 549336, 2741682, 4.99, 19, 28912.42, 0.03, 0.29, 18.86, 158.70, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/193.mtx, 58866, 113530, 1.93, 54, 1090.11, 0.00, 0.10, 2.31, 28.25, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/194.mtx, 14081816, 31015229, 2.20, 59, 238674.85, 2.66, 4.95, 12.52, 143.69, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/195.mtx, 1971281, 4737888, 2.40, 364, 5415.61, 0.14, 2.87, 3.31, 36.42, 0.00, 0.00
