/home/sujiya/SpTRSV_Gpu/matrix/0.mtx, 80016, 235029, 2.94, 3, 26672.00, 0.00, 1.66, 0.28, 2.86
/home/sujiya/SpTRSV_Gpu/matrix/100.mtx, 149842, 513974, 3.43, 27, 5549.70, 0.00, 24.50, 0.04, 0.40
/home/sujiya/SpTRSV_Gpu/matrix/101.mtx, 41550, 106092, 2.55, 117, 355.13, 0.00, 1.51, 0.14, 1.50
/home/sujiya/SpTRSV_Gpu/matrix/102.mtx, 451554, 1533786, 3.40, 25, 18062.16, 0.00, 35.92, 0.09, 0.81
/home/sujiya/SpTRSV_Gpu/matrix/103.mtx, 428440, 1272922, 2.97, 17, 25202.35, 0.00, 1.91, 1.33, 13.38
/home/sujiya/SpTRSV_Gpu/matrix/104.mtx, 267071, 907929, 3.40, 24, 11127.96, 0.00, 35.35, 0.05, 0.49
/home/sujiya/SpTRSV_Gpu/matrix/105.mtx, 6686493, 13700471, 2.05, 2977, 2246.05, 0.00, 874.51, 0.03, 0.37
/home/sujiya/SpTRSV_Gpu/matrix/106.mtx, 46502, 160990, 3.46, 26, 1788.54, 0.00, 15.44, 0.02, 0.20
/home/sujiya/SpTRSV_Gpu/matrix/107.mtx, 2063494, 8545814, 4.14, 17, 121382.00, 0.00, 3.08, 5.55, 49.42
/home/sujiya/SpTRSV_Gpu/matrix/108.mtx, 55042369, 113651169, 2.06, 91, 604861.20, 0.00, 13.66, 16.64, 196.53
/home/sujiya/SpTRSV_Gpu/matrix/109.mtx, 330751, 782983, 2.37, 11, 30068.27, 0.00, 0.37, 4.21, 46.63
/home/sujiya/SpTRSV_Gpu/matrix/10.mtx, 11950757, 24662360, 2.06, 4283, 2790.28, 0.00, 1688.39, 0.03, 0.35
/home/sujiya/SpTRSV_Gpu/matrix/110.mtx, 238600, 799499, 3.35, 27, 8837.04, 0.00, 31.08, 0.05, 0.49
/home/sujiya/SpTRSV_Gpu/matrix/111.mtx, 161672, 555561, 3.44, 25, 6466.88, 0.00, 30.64, 0.04, 0.34
/home/sujiya/SpTRSV_Gpu/matrix/112.mtx, 204447, 694764, 3.40, 26, 7863.35, 0.00, 30.70, 0.05, 0.43
/home/sujiya/SpTRSV_Gpu/matrix/113.mtx, 399130, 864042, 2.16, 36, 11086.94, 0.00, 0.23, 7.52, 86.82
/home/sujiya/SpTRSV_Gpu/matrix/114.mtx, 440020, 3000060, 6.82, 2, 220010.00, 0.00, 0.59, 10.09, 78.27
/home/sujiya/SpTRSV_Gpu/matrix/115.mtx, 801374, 2547537, 3.18, 1158, 692.03, 0.00, 2.94, 1.74, 16.96
/home/sujiya/SpTRSV_Gpu/matrix/116.mtx, 87936, 337449, 3.84, 57, 1542.74, 0.00, 9.09, 0.07, 0.68
/home/sujiya/SpTRSV_Gpu/matrix/117.mtx, 256000, 1011200, 3.95, 198, 1292.93, 0.00, 14.16, 0.14, 1.29
/home/sujiya/SpTRSV_Gpu/matrix/118.mtx, 534388, 1088904, 2.04, 9, 59376.44, 0.00, 0.21, 10.34, 122.91
/home/sujiya/SpTRSV_Gpu/matrix/119.mtx, 105127, 243495, 2.32, 14, 7509.07, 0.00, 0.33, 1.49, 16.65
/home/sujiya/SpTRSV_Gpu/matrix/11.mtx, 99190, 339040, 3.42, 26, 3815.00, 0.00, 12.57, 0.05, 0.51
/home/sujiya/SpTRSV_Gpu/matrix/120.mtx, 52260, 187794, 3.59, 22, 2375.45, 0.00, 0.29, 1.31, 12.24
/home/sujiya/SpTRSV_Gpu/matrix/121.mtx, 109460, 273647, 2.50, 479, 228.52, 0.00, 3.79, 0.14, 1.56
/home/sujiya/SpTRSV_Gpu/matrix/122.mtx, 114599, 234265, 2.04, 427, 268.38, 0.00, 26.88, 0.02, 0.21
/home/sujiya/SpTRSV_Gpu/matrix/123.mtx, 200200, 586229, 2.93, 8, 25025.00, 0.00, 0.05, 22.70, 229.27
/home/sujiya/SpTRSV_Gpu/matrix/124.mtx, 3501776, 14003712, 4.00, 2221, 1576.67, 0.00, 16.83, 1.66, 14.97
/home/sujiya/SpTRSV_Gpu/matrix/125.mtx, 157508, 545813, 3.47, 27, 5833.63, 0.00, 10.50, 0.10, 0.98
/home/sujiya/SpTRSV_Gpu/matrix/126.mtx, 38434, 129947, 3.38, 25, 1537.36, 0.00, 1.42, 0.18, 1.74
/home/sujiya/SpTRSV_Gpu/matrix/127.mtx, 389874, 1323431, 3.39, 31, 12576.58, 0.00, 7.36, 0.36, 3.43
/home/sujiya/SpTRSV_Gpu/matrix/128.mtx, 525825, 1051137, 2.00, 1025, 513.00, 0.00, 2.72, 0.77, 9.29
/home/sujiya/SpTRSV_Gpu/matrix/129.mtx, 145247, 495436, 3.41, 24, 6051.96, 0.00, 14.35, 0.07, 0.66
/home/sujiya/SpTRSV_Gpu/matrix/12.mtx, 321821, 1478630, 4.59, 86, 3742.10, 0.00, 135.61, 0.02, 0.19
/home/sujiya/SpTRSV_Gpu/matrix/130.mtx, 69518, 237256, 3.41, 23, 3022.52, 0.00, 9.45, 0.05, 0.48
/home/sujiya/SpTRSV_Gpu/matrix/131.mtx, 2707524, 8188837, 3.02, 300, 9025.08, 0.00, 10.48, 1.56, 15.58
/home/sujiya/SpTRSV_Gpu/matrix/132.mtx, 329885, 1118930, 3.39, 24, 13745.21, 0.00, 34.37, 0.07, 0.62
